판례일련번호,사건명,사건번호,선고일자,법원명,사건종류명,사건종류코드,판결유형,선고,판례상세링크
203336,공유지분이전등기말소·소유권이전등기말소,91다26379,1992.4.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=203336&type=HTML&mobileYn=
203357,해고무효확인등,91다4775,1992.4.14,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=203357&type=HTML&mobileYn=
203364,회원확인,91다26850,1992.4.14,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=203364&type=HTML&mobileYn=
203378,건물명도등·보증금반환등,91다45202,1992.4.14,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=203378&type=HTML&mobileYn=
203371,손해배상(자),91다41866,1992.4.14,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=203371&type=HTML&mobileYn=
203385,손해배상(산),92다2011,1992.4.14,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=203385&type=HTML&mobileYn=
203490,건물철거등,91다43329,1992.3.10,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=203490&type=HTML&mobileYn=
203483,해고무효확인등,91다27334,1992.3.10,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=203483&type=HTML&mobileYn=
203476,퇴직금등,91다11391,1992.3.10,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=203476&type=HTML&mobileYn=
121723,손해배상(자),91다43459,1992.3.10,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=121723&type=HTML&mobileYn=
203581,소유권이전등기,91다9886,1992.2.11,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=203581&type=HTML&mobileYn=
203588,토지소유권이전등기,91다21954,1992.2.11,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=203588&type=HTML&mobileYn=
203595,토지사용료,91다40399,1992.2.11,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=203595&type=HTML&mobileYn=
121464,부당이득금반환,91다42524,1992.1.17,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=121464&type=HTML&mobileYn=
203665,항소장각하,91마692,1992.1.7,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=203665&type=HTML&mobileYn=
203672,소유권이전등기말소등,91다10480,1991.12.27,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=203672&type=HTML&mobileYn=
203679,교원확인,91다32596,1991.12.27,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=203679&type=HTML&mobileYn=
204127,공탁공무원처분,91마501,1991.11.18,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=204127&type=HTML&mobileYn=
121072,구상금,91다15775,1991.11.8,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=121072&type=HTML&mobileYn=
204169,손해배상(기),91다32473,1991.11.8,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=204169&type=HTML&mobileYn=
205065,대여금,91다20579,1991.9.10,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=205065&type=HTML&mobileYn=
204834,손해배상(자),91다20340,1991.9.10,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=204834&type=HTML&mobileYn=
205072,소유권이전등기등,91다19272,1991.9.10,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=205072&type=HTML&mobileYn=
205079,손해배상(기),91다2984,1991.9.10,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=205079&type=HTML&mobileYn=
205177,토지소유권이전등기,90다11301,1991.7.12,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=205177&type=HTML&mobileYn=
205205,소유권이전등기등,89다카28133,1991.6.28,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=205205&type=HTML&mobileYn=
108857,부당이득금,91다5327,1991.6.28,대법원,민사,400101,판결,"선고,",/DRF/lawService.do?OC=o480vt&target=prec&ID=108857&type=HTML&mobileYn=
108850,부당이득금,90다14508,1991.6.28,대법원,민사,400101,판결,"선고,",/DRF/lawService.do?OC=o480vt&target=prec&ID=108850&type=HTML&mobileYn=
205212,소유권이전등기·대지인도등,91다12615,1991.6.28,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=205212&type=HTML&mobileYn=
108661,손해배상(자),90다18036,1991.5.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=108661&type=HTML&mobileYn=
205331,건물명도,91다2779,1991.5.14,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=205331&type=HTML&mobileYn=
108598,건물철거등,91다1912,1991.5.14,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=108598&type=HTML&mobileYn=
205324,소유권확인,91다4560,1991.5.14,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=205324&type=HTML&mobileYn=
205338,소유권보존등기말소등,91다4973,1991.5.14,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=205338&type=HTML&mobileYn=
108591,해임처분무효확인,90다13260,1991.5.14,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=108591&type=HTML&mobileYn=
108185,부동산소유권이전등기,90다15808,1991.2.22,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=108185&type=HTML&mobileYn=
108136,손해배상(기),90다11370,1991.2.12,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=108136&type=HTML&mobileYn=
108143,손해배상(자),90다16023,1991.2.12,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=108143&type=HTML&mobileYn=
107576,점포명도,90다카8920,1990.11.9,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=107576&type=HTML&mobileYn=
107583,소유권확인,90다카24588,1990.11.9,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=107583&type=HTML&mobileYn=
107485,손해배상(산),90다카12790,1990.10.30,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=107485&type=HTML&mobileYn=
107492,소유권보존등기말소등,90다카23301,1990.10.30,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=107492&type=HTML&mobileYn=
107478,가등기말소등,89다카34572,1990.10.30,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=107478&type=HTML&mobileYn=
107457,건축법위반결정,90마699,1990.10.20,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=107457&type=HTML&mobileYn=
107870,가처분결정에대한집행정지,90그33,1990.9.21,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=107870&type=HTML&mobileYn=
107744,부동산소유권이전등기말소,89재다카12,1990.8.27,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=107744&type=HTML&mobileYn=
107149,강제집행정지,89마653,1990.7.28,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=107149&type=HTML&mobileYn=
107037,손해배상(산),90다카4324,1990.7.13,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=107037&type=HTML&mobileYn=
106820,소유권이전등기말소,89다카14998,1990.5.25,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=106820&type=HTML&mobileYn=
106722,위헌제청신청,89카75,1990.4.6,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=106722&type=HTML&mobileYn=
189231,구상금,89다카19337,1990.3.27,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=189231&type=HTML&mobileYn=
106505,소유권이전등기,89다카7426,1990.3.27,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=106505&type=HTML&mobileYn=
106715,손해배상(기),89다카20627,1990.3.27,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=106715&type=HTML&mobileYn=
106512,손해배상(기),89다카22715,1990.3.27,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=106512&type=HTML&mobileYn=
106337,가옥철거등,89다카19191,1990.2.23,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=106337&type=HTML&mobileYn=
106246,손해배상(자),88다카34100,1990.2.13,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=106246&type=HTML&mobileYn=
106239,토지사용수익권확인등,88다4195,1990.2.13,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=106239&type=HTML&mobileYn=
